feature,mean_abs_shap
fp_1190,0.0
fp_1066,0.0
fp_2005,0.0
fp_1062,0.0
fp_1187,0.0
fp_1188,0.0
fp_2001,0.0
fp_2000,0.0
fp_54,0.0
fp_1059,0.0
fp_1973,0.0
fp_1020,0.0
fp_972,0.0
fp_1084,0.0
fp_141,0.0
fp_2029,0.0
fp_143,0.0
fp_1345,0.0
fp_1252,0.0
fp_985,0.0
fp_149,0.0
fp_150,0.0
fp_1255,0.0
fp_1938,0.0
fp_1258,0.0
fp_980,0.0
fp_1935,0.0
fp_1261,0.0
fp_1105,0.0
fp_1933,0.0
fp_156,0.0
fp_977,0.0
fp_975,0.0
fp_1270,0.0
fp_41,0.0
fp_140,0.0
fp_1249,0.0
fp_988,0.0
fp_1958,0.0
fp_1969,0.0
fp_1159,0.0
fp_112,0.0
fp_1225,0.0
fp_1966,0.0
fp_1006,0.0
fp_1234,0.0
fp_121,0.0
fp_124,0.0
fp_1957,0.0
fp_989,0.0
fp_1956,0.0
fp_2026,0.0
fp_1236,0.0
fp_1103,0.0
fp_126,0.0
fp_1237,0.0
fp_1238,0.0
fp_129,0.0
fp_998,0.0
fp_1602,0.0
fp_1825,0.0
fp_874,0.0
fp_1719,0.0
fp_649,0.0
fp_1519,0.0
fp_645,0.0
fp_426,0.0
fp_429,0.0
fp_638,0.0
fp_434,0.0
fp_1524,0.0
fp_1678,0.0
fp_624,0.0
fp_452,0.0
fp_1531,0.0
fp_1535,0.0
fp_457,0.0
fp_1670,0.0
fp_1668,0.0
fp_1667,0.0
fp_1666,0.0
fp_1538,0.0
fp_459,0.0
fp_1663,0.0
fp_1540,0.0
fp_1541,0.0
fp_650,0.0
fp_1513,0.0
fp_1689,0.0
fp_662,0.0
fp_394,0.0
fp_395,0.0
fp_396,0.0
fp_404,0.0
fp_406,0.0
fp_681,0.0
fp_1710,0.0
fp_678,0.0
fp_407,0.0
fp_411,0.0
fp_661,0.0
fp_652,0.0
fp_1701,0.0
fp_1700,0.0
fp_660,0.0
fp_1503,0.0
fp_1697,0.0
fp_414,0.0
fp_415,0.0
fp_1504,0.0
fp_1693,0.0
fp_1692,0.0
fp_615,0.0
fp_1543,0.0
fp_1548,0.0
fp_510,0.0
fp_559,0.0
fp_503,0.0
fp_1626,0.0
fp_1625,0.0
fp_558,0.0
fp_1623,0.0
fp_505,0.0
fp_506,0.0
fp_507,0.0
fp_1578,0.0
fp_1581,0.0
fp_568,0.0
fp_515,0.0
fp_522,0.0
fp_1586,0.0
fp_1612,0.0
fp_1127,0.0
fp_549,0.0
fp_1595,0.0
fp_528,0.0
fp_529,0.0
fp_532,0.0
fp_1573,0.0
fp_1631,0.0
fp_607,0.0
fp_1645,0.0
fp_470,0.0
fp_472,0.0
fp_1550,0.0
fp_473,0.0
fp_606,0.0
fp_1651,0.0
fp_1650,0.0
fp_1649,0.0
fp_475,0.0
fp_482,0.0
fp_1556,0.0
fp_496,0.0
fp_488,0.0
fp_598,0.0
fp_1640,0.0
fp_595,0.0
fp_584,0.0
fp_583,0.0
fp_1636,0.0
fp_1567,0.0
fp_1569,0.0
fp_569,0.0
fp_688,0.0
fp_1484,0.0
fp_251,0.0
fp_389,0.0
fp_282,0.0
fp_289,0.0
fp_838,0.0
fp_1803,0.0
fp_1383,0.0
fp_1388,0.0
fp_293,0.0
fp_1390,0.0
fp_296,0.0
fp_297,0.0
fp_1796,0.0
fp_1795,0.0
fp_829,0.0
fp_820,0.0
fp_1790,0.0
fp_819,0.0
fp_815,0.0
fp_1396,0.0
fp_1397,0.0
fp_1398,0.0
fp_807,0.0
fp_1783,0.0
fp_310,0.0
fp_280,0.0
fp_841,0.0
fp_843,0.0
fp_1604,0.0
fp_1348,0.0
fp_1351,0.0
fp_254,0.0
fp_872,0.0
fp_1831,0.0
fp_256,0.0
fp_1829,0.0
fp_257,0.0
fp_870,0.0
fp_864,0.0
fp_261,0.0
fp_275,0.0
fp_1359,0.0
fp_262,0.0
fp_861,0.0
fp_1820,0.0
fp_857,0.0
fp_1368,0.0
fp_1817,0.0
fp_1816,0.0
fp_269,0.0
fp_270,0.0
fp_314,0.0
fp_1404,0.0
fp_798,0.0
fp_732,0.0
fp_348,0.0
fp_746,0.0
fp_745,0.0
fp_1451,0.0
fp_354,0.0
fp_358,0.0
fp_738,0.0
fp_1738,0.0
fp_1457,0.0
fp_369,0.0
fp_725,0.0
fp_1749,0.0
fp_372,0.0
fp_723,0.0
fp_1463,0.0
fp_1467,0.0
fp_1473,0.0
fp_702,0.0
fp_383,0.0
fp_386,0.0
fp_696,0.0
fp_388,0.0
fp_347,0.0
fp_1448,0.0
fp_795,0.0
fp_1765,0.0
fp_1777,0.0
fp_318,0.0
fp_1409,0.0
fp_1411,0.0
fp_789,0.0
fp_322,0.0
fp_786,0.0
fp_782,0.0
fp_778,0.0
fp_1767,0.0
fp_1427,0.0
fp_750,0.0
fp_1428,0.0
fp_1429,0.0
fp_768,0.0
fp_1432,0.0
fp_334,0.0
fp_760,0.0
fp_1757,0.0
fp_336,0.0
fp_755,0.0
fp_751,0.0
MolWt,0.0
